Title,Skills,Url
Python Programming for Beginners in Data Science,"['python', 'data science']",https://www.udemy.com/course/just-enough-python/
Apache Spark 2.0 with Java -Learn Spark from a Big Data Guru,"['apache', 'apache spark', 'big data']",https://www.udemy.com/course/apache-spark-course-with-java/
MySQL for Data Analysis - SQL Database for Beginners,"['oracle', 'sql server', 'mysql', 'sql', 'big data', 'postgresql']",https://www.udemy.com/course/mysql-for-data-analysis/
R Programming for Statistics and Data Science 2020,"['statistics', 'data analysis', 'data science', 'data visualization', 'r']",https://www.udemy.com/course/r-programming-for-statistics-and-data-science/
Apache Kafka Series - Kafka Connect Hands-on Learning,"['apache', 'apache kafka', 'elasticsearch', 'postgresql']",https://www.udemy.com/course/kafka-connect/
Full Stack: Angular and Spring Boot,"['spring boot', 'spring', 'angular']",https://www.udemy.com/course/full-stack-angular-spring-boot-tutorial/
Introduction to Apache NiFi | Cloudera DataFlow - HDF 2.0,"['apache', 'big data']",https://www.udemy.com/course/apache-nifi/
Practical Web Development: 22 Courses in 1,"['mongodb', 'css', 'html', 'php', 'apache', 'python', 'javascript', 'mysql']",https://www.udemy.com/course/the-complete-web-development-course/
Learn To Code By Making a 2D Platformer in Unity,"['c', 'unity']",https://www.udemy.com/course/unity2dplatformer/
Complete Python 3 Masterclass Journey,"['python', 'go']",https://www.udemy.com/course/complete-python-3-masterclass-journey/
The Complete Full-Stack JavaScript Course!,"['javascript', 'redux']",https://www.udemy.com/course/full-stack-javascript/
Learn Python MADE EASY : A Concise Python Course in Python 3,"['ai', 'python', 'data science']",https://www.udemy.com/course/python-programming-tutorial-a-z/
Modern Deep Learning in Python,"['aws', 'pytorch', 'keras', 'tensorflow']",https://www.udemy.com/course/data-science-deep-learning-in-theano-tensorflow/
"HTML, JavaScript, & Bootstrap - Certification Course","['javascript', 'bootstrap', 'html']",https://www.udemy.com/course/html-javascript-bootstrap-certification-course/
The Complete Sass & SCSS Course: From Beginner to Advanced,"['scss', 'css', 'sass']",https://www.udemy.com/course/sasscourse/
Cypress -Modern Automation Testing from Scratch + Framework,"['cypress', 'integration testing']",https://www.udemy.com/course/cypress-tutorial/
Build 15 Augmented Reality (AR) apps with Unity & Vuforia,"['augmented reality', 'cloud', 'unity', 'ar']",https://www.udemy.com/course/develop-augmented-reality-book-ar-business-card-with-unity/
"RESTful Web Services, Java, Spring Boot, Spring MVC and JPA","['aws', 'cloud']",https://www.udemy.com/course/restful-web-service-with-spring-boot-jpa-and-mysql/
Build a Social Network from Scratch: JavaScript PHP + MySQL,"['php', 'javascript', 'mysql']",https://www.udemy.com/course/make-a-social-media-website/
Master Java Unit Testing with Spring Boot & Mockito,"['java', 'spring boot', 'junit', 'spring']",https://www.udemy.com/course/learn-unit-testing-with-spring-boot/
AWS Lambda & Serverless Architecture Bootcamp (Build 5 Apps),"['aws', 'dynamodb', 'serverless']",https://www.udemy.com/course/aws-lambda-serverless-architecture/
Bash Shell Scripting: Crash Course For Beginners,"['shell scripting', 'bash']",https://www.udemy.com/course/bash-shell-scripting-crash-course-for-beginners/
Complete guide to building an app with .Net Core and React,"['mobx', 'react', 'typescript']",https://www.udemy.com/course/complete-guide-to-building-an-app-with-net-core-and-react/
Complete 2020 Data Science & Machine Learning Bootcamp,"['deep learning', 'python', 'tensorflow', 'artificial intelligence']",https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/
Selenium WebDriver-JAVA|Best for Beginner|Framework-Live App,"['jenkins', 'selenium', 'cucumber']",https://www.udemy.com/course/selenium-with-java/
"React JS, Angular & Vue JS - Quickstart & Comparison","['vue', 'react', 'angular']",https://www.udemy.com/course/angular-reactjs-vuejs-quickstart-comparison/
Complete Modern C++ (C++11/14/17),"['c', 'c++']",https://www.udemy.com/course/beg-modern-cpp/
Docker for Java Developers,"['docker', 'java']",https://www.udemy.com/course/docker-for-java-developers/
"Master Electron: Desktop Apps with HTML, JavaScript & CSS","['javascript', 'css', 'html']",https://www.udemy.com/course/master-electron/
Learn Ionic 3 From Scratch,"['firebase', 'ionic', 'typescript', 'angular']",https://www.udemy.com/course/learn-ionic-3-from-scratch/
Full Stack Java developer - Java + JSP + Restful WS + Spring,"['java', 'spring boot', 'spring']",https://www.udemy.com/course/full-stack-java-developer-java/
Build a Blockchain and a Cryptocurrency from Scratch,"['ethereum', 'blockchain']",https://www.udemy.com/course/build-blockchain/
Complete Guide to Build IOT Things from Scratch to Market,"['arduino', 'iot']",https://www.udemy.com/course/complete-guide-to-build-iot-things-from-scratch-to-market/
Machine Learning with Javascript,"['javascript', 'machine learning']",https://www.udemy.com/course/machine-learning-with-javascript/
Become a Certified Web Developer,"['php', 'javascript', 'css', 'html']",https://www.udemy.com/course/become-a-certified-web-developer/
The Bootstrap 4 Bootcamp,"['bootstrap', 'css3', 'html5']",https://www.udemy.com/course/bootstrap-4-bootcamp/
AWS SageMaker and Certified Machine Learning Specialty Exam,"['aws', 'machine learning']",https://www.udemy.com/course/aws-machine-learning-a-complete-guide-with-python/
Getting Started With Apache Cassandra,"['cassandra', 'apache']",https://www.udemy.com/course/apache-cassandra/
Selenium WebDriver with Java for beginners,"['java', 'selenium']",https://www.udemy.com/course/selenium-for-beginners/
The Complete ARKit Course - Build 11 Augmented Reality Apps,"['augmented reality', 'swift', 'ar']",https://www.udemy.com/course/ios-augmented-reality-the-complete-course-on-arkit/
The Complete PHP MYSQL Professional Course with 5 Projects,"['php', 'mysql']",https://www.udemy.com/course/the-complete-php-mysql-professional-course/
Windows Presentation Foundation Masterclass,"['c', 'azure', 'machine learning']",https://www.udemy.com/course/windows-presentation-foundation-masterclass/
The Complete React Js & Redux Course - Build Modern Web Apps,"['redux', 'go', 'firebase', 'react']",https://www.udemy.com/course/the-complete-react-js-redux-course-build-modern-web-apps/
Webpack 4 in 2020: The Complete Tutorial For Beginners,"['babel', 'css', 'webpack', 'node']",https://www.udemy.com/course/webpack-from-beginner-to-advanced/
Javascript - From Beginner to Pro-Build real world JS apps,"['javascript', 'vue', 'react', 'angular']",https://www.udemy.com/course/javascript-from-beginner-to-pro-best-course/
"ASP NET Core 3 (ASP.NET 5),MVC,C#,Angular & EF Crash Course","['c', 'angular']",https://www.udemy.com/course/aspnet-core-aspnet-5mvc-6cweb-api-ef-crash-course/
Deep Learning: GANs and Variational Autoencoders,"['python', 'tensorflow']",https://www.udemy.com/course/deep-learning-gans-and-variational-autoencoders/
Monitoring and Alerting with Prometheus,"['prometheus', 'devops', 'grafana']",https://www.udemy.com/course/monitoring-and-alerting-with-prometheus/
Become a Software Tester: Learn Software Testing & Get a Job,"['jira', 'quality assurance']",https://www.udemy.com/course/get-a-job-in-technology-without-experience/
Data Science: Supervised Machine Learning in Python,"['python', 'machine learning']",https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/
The Complete Web Developer Bootcamp - Beginner to Expert,"['html', 'css']",https://www.udemy.com/course/job-ready-web-developer/
Kotlin for Java Developers,"['kotlin', 'java']",https://www.udemy.com/course/kotlin-for-java-developers/
Go Java Full Stack with Spring Boot and React,"['java', 'spring boot', 'react', 'spring']",https://www.udemy.com/course/full-stack-application-with-spring-boot-and-react/
The Complete iOS 12 & Swift Developer Course - Build 28 Apps,"['aws', 'swift']",https://www.udemy.com/course/ios-12-developer-course/
Deep Learning with TensorFlow 2.0 [2020],"['deep learning', 'tensorflow']",https://www.udemy.com/course/machine-learning-with-tensorflow-for-business-intelligence/
Go (Golang): The Complete Bootcamp,"['golang', 'go']",https://www.udemy.com/course/learn-go-the-complete-bootcamp-course-golang/
DevOps Tutorial: Complete Beginners Training - 5 in 1 Bundle,"['jenkins', 'aws', 'docker', 'devops']",https://www.udemy.com/course/devops-docker-complete-guide-hands-on-with-practical/
MATLAB Master Class: Go from Beginner to Expert in MATLAB,"['data science', 'matlab']",https://www.udemy.com/course/matlab-essentials-for-engineering-and-science-students/
The Complete JavaScript Course - Beginner to Professional,"['javascript', 'es6']",https://www.udemy.com/course/javascript-training/
The complete JavaScript developer: MEAN stack zero-to-hero,"['javascript', 'node', 'mongodb', 'express']",https://www.udemy.com/course/the-complete-javascript-developer-mean-stack-zero-to-hero/
The Complete Hands-On Introduction to Apache Airflow,"['apache', 'airflow']",https://www.udemy.com/course/the-complete-hands-on-course-to-master-apache-airflow/
Django 3 - Full Stack Websites with Python Web Development,"['bootstrap', 'css3', 'html5']",https://www.udemy.com/course/django-3-make-websites-with-python-tutorial-beginner-learn-bootstrap/
The Complete MySQL Developer Course,"['php', 'mysql']",https://www.udemy.com/course/the-complete-mysql-developer-course/
Modern Web Scraping with Python using Scrapy Splash Selenium,"['python', 'selenium']",https://www.udemy.com/course/web-scraping-in-python-using-scrapy-and-splash/
Introduction to TypeScript Development,"['typescript', 'angular']",https://www.udemy.com/course/introduction-typescript-development/
Machine Learning Practical: 6 Real-World Applications,"['python', 'machine learning']",https://www.udemy.com/course/machine-learning-practical/
Django & Python: complete BUNDLE + Django real project 2020,"['python', 'django']",https://www.udemy.com/course/python-django-tkinter-complete-bundle-advance/
Advanced SQL : SQL Expert Certification Preparation Course,"['sql', 'oracle']",https://www.udemy.com/course/sql-advanced/
Unity : Beginner to Advanced - Complete Course,"['c', 'unity']",https://www.udemy.com/course/unity-master-video-game-development-the-complete-course/
Intro to Data Science: Your Step-by-Step Guide To Starting,"['python', 'data science']",https://www.udemy.com/course/intro-to-data-science/
"Docker - Introducing Docker Essentials, Containers, and more","['docker', 'cloud']",https://www.udemy.com/course/docker-containers/
Learning Apache Hadoop EcoSystem- Hive,"['apache', 'sql', 'hadoop']",https://www.udemy.com/course/learning-apache-hive/
"Complete Guide to Protocol Buffers 3 [Java, Golang, Python]","['java', 'python', 'go', 'grpc']",https://www.udemy.com/course/protocol-buffers/
BASH Programming Course: Master the Linux Command Line! ,"['bash', 'go', 'linux']",https://www.udemy.com/course/bash-programming/
PHP & MySQL - Certification Course for Beginners,"['php', 'mysql']",https://www.udemy.com/course/php-mysql-certification-course-for-beginners/
Flutter & Firebase: Build a Complete App for iOS & Android,"['flutter', 'dart', 'firebase']",https://www.udemy.com/course/flutter-firebase-build-a-complete-app-for-ios-android/
Game Development/Art - Create a 2D Action Game with Unity/C#,"['c', 'unity']",https://www.udemy.com/course/creating-a-cool-2d-action-game-in-unity/
Python for Beginners - Basics to Advanced,"['python', 'go']",https://www.udemy.com/course/python-programming-beginner-to-advanced/
SQL Tutorial: Learn SQL with MySQL Database -Beginner2Expert,"['oracle', 'sql server', 'mysql', 'sql', 'postgresql']",https://www.udemy.com/course/sql-tutorial-learn-sql-with-mysql-database-beginner2expert/
Spring Boot Microservices with Spring Cloud Beginner to Guru,"['docker', 'cloud', 'spring boot', 'spring', 'microservices']",https://www.udemy.com/course/spring-boot-microservices-with-spring-cloud-beginner-to-guru/
"JavaScript, Bootstrap, & PHP - Certification for Beginners","['php', 'javascript', 'bootstrap']",https://www.udemy.com/course/javascript-bootstrap-php-certification-for-beginners/
Learn Python: The Complete Python Programming Course,"['data analysis', 'python']",https://www.udemy.com/course/pythonforbeginners/
Complete Angular 10 - Ultimate Guide - with Real World App,"['rest api', 'angular']",https://www.udemy.com/course/complete-angular-indepth-easy/
Spring & Spring Boot Interview Guide,"['spring boot', 'rest api', 'spring']",https://www.udemy.com/course/spring-interview-questions-and-answers/
"Complete SQL Bootcamp with MySQL, PHP & Python","['php', 'mysql', 'sql', 'python']",https://www.udemy.com/course/complete-sql-bootcamp-with-mysql-php-python/
HTML & CSS - Certification Course for Beginners,"['html', 'css']",https://www.udemy.com/course/html-css-certification-course-for-beginners/
A 16 Hour C# Course With Microsoft Visual Studio 2013,"['c', 'sql', 'sql server']",https://www.udemy.com/course/csharpbasics/
The Complete Database Design & Modeling Beginners Tutorial,"['mysql', 'go']",https://www.udemy.com/course/the-complete-database-modeling-and-design-beginners-tutorial/
