University,Degree Program,Year,Course Name,Skills
UCSC,Computer Science,1,Mathematical Methods I,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,1,Foundation of Computer Science,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,1,Probability and Statistics,"Data Analysis, Statistical Methods, Data Interpretation, Exploratory Data Analysis"
UCSC,Computer Science,1,Operating Systems I,"Team Management, Process Management, Memory Management, Scheduling, Deadlock Prevention, Linux/Unix"
UCSC,Computer Science,1,Enhancement II,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,2,Data Structures and Algorithms III,"Arrays, Linked Lists, Trees, Graphs, Sorting, Searching, Hash Tables, Complexity Analysis"
UCSC,Computer Science,2,Group Project I,"Git, Documentation, Project Planning, Team Collaboration, Presentation Skills"
UCSC,Computer Science,2,Software Engineering III,"Software Design, Code Review, Documentation, SDLC, Requirements Engineering"
UCSC,Computer Science,2,Functional Programming,"Programming, Problem Solving, Code Design, Algorithm Implementation"
UCSC,Computer Science,2,Computer Networks I,"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UCSC,Computer Science,2,Mathematical Methods II,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,2,Programming Language Concepts,"Programming, Problem Solving, Communication, Code Design, Algorithm Implementation, Presentation Skills, Professional Writing"
UCSC,Computer Science,2,Rapid Application Development,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,2,Database II,"SQL, Database Design, Normalization, ER Diagrams, CRUD Operations, Relational Algebra"
UCSC,Computer Science,2,Discrete Mathematics II,"Set Theory, Logic, Combinatorics, Graph Theory Basics, Discrete Structures"
UCSC,Computer Science,2,Information System Security,"Cryptography, Network Security, Penetration Testing, Security Protocols, Firewalls, IDS/IPS"
UCSC,Computer Science,2,Enhancement III (Entrepreneurship),"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,3,Machine Learning and Neural Computing),"Neural Networks, TensorFlow, PyTorch, Keras, CNNs, RNNs, Backpropagation"
UCSC,Computer Science,3,Advanced Computer Architecture),"Instruction Set Architecture, Pipelining, Cache Memory, CPU Design, Performance Metrics"
UCSC,Computer Science,3,Middleware Architecture),"Integration Patterns, Message Queues, Middleware Architecture, SOA, ESB"
UCSC,Computer Science,3,Management),"Project Management, Strategic Planning, Business Intelligence, Stakeholder Management"
UCSC,Computer Science,3,Computer Graphics I),"3D Modeling, OpenGL, Rendering, Shaders, Computer Graphics, Ray Tracing"
UCSC,Computer Science,3,Graph Theory),"Graph Algorithms, Network Flow, Graph Coloring, Shortest Path, Spanning Trees"
UCSC,Computer Science,3,Software Quality Assurance),"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,3,Software Project Management),"Git, Documentation, Project Management, Strategic Planning, Business Intelligence, Stakeholder Management, Project Planning, Team Collaboration, Presentation Skills"
UCSC,Computer Science,3,Human-Computer Interaction),"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,3,Systems and Network Administration),"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UCSC,Computer Science,3,Compiler Theory),"Lexical Analysis, Parsing, Code Generation, Compiler Design, Syntax Trees"
UCSC,Computer Science,3,Mobile Application Development),"Kotlin, Swift, Android Studio, Mobile UI/UX, Mobile Architecture, App Deployment"
UCSC,Computer Science,3,Game Development),"C#, Game Design, Unity, Unreal Engine, Game Physics, Game AI, 3D Graphics"
UCSC,Computer Science,3,Group project II),"Git, Documentation, Project Planning, Team Collaboration, Presentation Skills"
UCSC,Computer Science,3,Professional Practice),"Communication, Technical Writing, Teamwork, Professional Conduct"
UCSC,Computer Science,3,Research Methods),"Research Methodologies, Data Collection, Literature Review, Academic Writing, LaTeX"
UCSC,Computer Science,3,Industry Placement/Industry Project),"Git, Documentation, Project Planning, Team Collaboration, Presentation Skills, Industry Practices, Professional Experience, Workplace Skills, Applied Learning"
UCSC,Computer Science,4,Ethical Issues and Legal Aspects in IT,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,4,Cognitive Robotics,"ROS, Robot Kinematics, Path Planning, Computer Vision for Robotics, Sensor Fusion, Control Systems"
UCSC,Computer Science,4,Database III,"SQL, Database Design, Normalization, ER Diagrams, CRUD Operations, Relational Algebra"
UCSC,Computer Science,4,Data Analytics,"Data Analysis, Statistical Methods, Data Interpretation, Exploratory Data Analysis"
UCSC,Computer Science,4,Computer Networks II,"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UCSC,Computer Science,4,Computer Graphics II,"3D Modeling, OpenGL, Rendering, Shaders, Computer Graphics, Ray Tracing"
UCSC,Computer Science,4,Image Processing & Computer Vision,"OpenCV, Image Filtering, Edge Detection, Object Detection, Feature Extraction, Image Segmentation"
UCSC,Computer Science,4,Theory of Computation,"Automata Theory, Turing Machines, Complexity Theory, Computability"
UCSC,Computer Science,4,Natural Language Processing,"Communication, Presentation Skills, Professional Writing"
UCSC,Computer Science,4,Parallel Computing,"MPI, OpenMP, CUDA, GPU Programming, Parallel Algorithms, HPC"
UCSC,Computer Science,4,Research Seminar,"Research Methodologies, Data Collection, Literature Review, Academic Writing, LaTeX"
UCSC,Computer Science,4,Formal Methods and Software Verification,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,4,Digital Forensics,"Digital Forensics, Incident Response, Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL, Evidence Collection, Forensic Tools, Chain of Custody"
UCSC,Computer Science,4,Natural Algorithms,"Arrays, Linked Lists, Trees, Graphs, Sorting, Searching, Hash Tables, Complexity Analysis, Genetic Algorithms, Particle Swarm Optimization, Ant Colony Optimization, Evolutionary Computation"
UCSC,Computer Science,4,Computational Biology,"Sequence Alignment, Genomics, BioPython, Phylogenetics, Protein Structure, Biological Databases"
UCSC,Computer Science,4,Advanced Topics in Mathematics,"Problem Solving, Mathematical Modeling, Mathematical Reasoning"
UCSC,Computer Science,4,Embedded Systems,"Arduino, Raspberry Pi, IoT Protocols, MQTT, Sensor Integration, Edge Computing"
UCSC,Computer Science,4,Operating Systems II,"Team Management, Process Management, Memory Management, Scheduling, Deadlock Prevention, Linux/Unix"
UCSC,Computer Science,4,Distributed Systems,"Distributed Algorithms, Consensus Protocols, CAP Theorem, Distributed Databases, RPC"
UCSC,Computer Science,4,Data Structures and Algorithms IV,"Arrays, Linked Lists, Trees, Graphs, Sorting, Searching, Hash Tables, Complexity Analysis"
UCSC,Computer Science,4,Software Engineering IV,"Software Design, Code Review, Documentation, SDLC, Requirements Engineering"
UCSC,Computer Science,4,Logic Programming,"Prolog, Logic Programming, Declarative Programming, Constraint Solving"
UCSC,Computer Science,4,Philosophy of Science,"Team Management, Process Management, Memory Management, Scheduling, Deadlock Prevention, Linux/Unix"
UCSC,Computer Science,4,Intelligent Systems,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UCSC,Computer Science,4,Final Year Project in Software Engineering,"Software Design, Code Review, Documentation, Git, SDLC, Requirements Engineering, Project Planning, Team Collaboration, Presentation Skills"
UCSC,Computer Science,4,Final Year Project in Computer Science,"Git, Documentation, Project Planning, Team Collaboration, Presentation Skills"
UOM,Data Science,1, Mathematics,"Problem Solving, Mathematical Modeling, Mathematical Reasoning"
UOM,Data Science,1, Programming Fundamentals ,"Programming, Debugging, Variables, Control Structures, Functions"
UOM,Data Science,1, Mechanics,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Properties of Materials ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Fluid Mechanics ,"UI/UX Design, Usability Testing, Prototyping, User Research, Interaction Design, Figma"
UOM,Data Science,1, Electrical Engineering ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Language Skill Enhancement I,"Communication, Presentation Skills, Professional Writing"
UOM,Data Science,1, Engineering in Context ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Principles of Object Oriented Programming ,"Design Patterns, OOP Design, Inheritance, Polymorphism, Encapsulation"
UOM,Data Science,1, Principles of Embedded Systems Programming ,"C/C++, Hardware Interfaces, Microcontrollers, RTOS, Embedded C, Arduino, Raspberry Pi, IoT Protocols, MQTT, Sensor Integration, Edge Computing"
UOM,Data Science,1, Data Structures and Algorithms ,"Arrays, Linked Lists, Trees, Graphs, Sorting, Searching, Hash Tables, Complexity Analysis"
UOM,Data Science,1, Computer Architecture ,"Instruction Set Architecture, Pipelining, Cache Memory, CPU Design, Performance Metrics"
UOM,Data Science,1, Electronic Devices and Circuits ,"UI/UX Design, Usability Testing, Prototyping, User Research, Interaction Design, Figma"
UOM,Data Science,1, Numerical Methods for Computer Science ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Theory of Electricity ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Introduction to Manufacturing Engineering ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,1, Communication Skills ,"Network Protocols, Network Design, Communication, TCP/IP, Routing, Switching, Wireshark, Presentation Skills, Professional Writing"
UOM,Data Science,1, Engineering Skill Development ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,2, Object Oriented Software Development ,"Design Patterns, Software Design, Code Review, Documentation, OOP Design, Inheritance, Polymorphism, Encapsulation, SDLC, Requirements Engineering"
UOM,Data Science,2, Embedded Software Development ,"Software Design, Code Review, Documentation, SDLC, Requirements Engineering, Arduino, Raspberry Pi, IoT Protocols, MQTT, Sensor Integration, Edge Computing"
UOM,Data Science,2, Principles of Computer Communication ,"Network Protocols, Network Design, Communication, TCP/IP, Routing, Switching, Wireshark, Presentation Skills, Professional Writing"
UOM,Data Science,2, Operating Systems ,"Team Management, Process Management, Memory Management, Scheduling, Deadlock Prevention, Linux/Unix"
UOM,Data Science,2, Digital Electronics ,"Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL"
UOM,Data Science,2, Aspects of Civil Engineering ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,2, Basic Engineering Thermodynamics ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,2, Graph Theory for Computing ,"Graph Algorithms, Network Flow, Graph Coloring, Shortest Path, Spanning Trees"
UOM,Data Science,2, Calculus for System Modelling ,"Differentiation, Integration, Multivariable Calculus, Optimization"
UOM,Data Science,2, Programming Challenge I,"Programming, Problem Solving, Code Design, Algorithm Implementation"
UOM,Data Science,2, Automation Challenge I,"ROS, Robot Kinematics, Path Planning, Computer Vision for Robotics, Sensor Fusion, Control Systems"
UOM,Data Science,2, Presentation Skills ,"Communication, Presentation Skills, Professional Writing"
UOM,Data Science,2, Software Engineering ,"Software Design, Code Review, Documentation, SDLC, Requirements Engineering"
UOM,Data Science,2, Introduction to Data Science ,"Statistical Analysis, Descriptive Statistics, Probability, Hypothesis Testing, Excel"
UOM,Data Science,2, Introduction to Machine Learning ,"Supervised Learning, Unsupervised Learning, scikit-learn, Feature Engineering, Model Evaluation"
UOM,Data Science,2, Database Systems ,"SQL, Database Design, Normalization, ER Diagrams, CRUD Operations, Relational Algebra"
UOM,Data Science,2, Linear Algebra ,"Matrix Operations, Linear Transformations, Eigenvalues, Vector Spaces, NumPy for Linear Algebra"
UOM,Data Science,2, Differential Equations and Applications ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,2, Data Science and Engineering Challenge ,"Data Analysis, Statistical Methods, Data Interpretation, Exploratory Data Analysis"
UOM,Data Science,2, Technical Writing ,"Technical Documentation, Report Writing, Technical Communication"
UOM,Data Science,3, Data Science and Engineering Project ,"Data Analysis, Git, Documentation, Statistical Methods, Data Interpretation, Exploratory Data Analysis, Project Planning, Team Collaboration, Presentation Skills"
UOM,Data Science,3, Theory of Computing ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,3, Intelligent Systems ,"Programming, Searching Algorithms, Sorting Algorithms"
UOM,Data Science,3, Data Mining ,"Association Rules, Classification, Clustering, Pattern Recognition, Weka, Anomaly Detection"
UOM,Data Science,3, Deep Neural Networks ,"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UOM,Data Science,3, Computer Networks and Security ,"Cryptography, Network Security, Penetration Testing, Security Protocols, Firewalls, IDS/IPS"
UOM,Data Science,3, Business Economics & Financial Accounting ,"Cost-Benefit Analysis, Economic Modeling, Financial Accounting, Budget Management"
UOM,Data Science,3, Applied Statistics ,"Data Analysis, Statistical Methods, Data Interpretation, Exploratory Data Analysis"
UOM,Data Science,3,Industrial Training,"Collaboration, Industrial Experience, Teamwork"
UOM,Data Science,3, Professional Practice ,"Communication, Technical Writing, Teamwork, Professional Conduct"
UOM,Data Science,3, Research and Report Writing ,"Research Methodologies, Data Collection, Communication, Literature Review, Academic Writing, LaTeX, Presentation Skills, Professional Writing"
UOM,Data Science,3, Data Visualization ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,3, Embedded System Design ,"Arduino, Raspberry Pi, IoT Protocols, MQTT, Sensor Integration, Edge Computing"
UOM,Data Science,3, Formal Methods in Software Engineering ,"Formal Specification, Model Checking, Theorem Proving, Z Notation, Formal Verification"
UOM,Data Science,3, Human Computer Interaction,"UI/UX Design, Usability Testing, Prototyping, User Research, Interaction Design, Figma"
UOM,Data Science,3, Concurrent Programming ,"Multithreading, Synchronization, Concurrent Programming, Thread Safety, Parallel Processing"
UOM,Data Science,3, Bioinformatics ,"Sequence Alignment, Genomics, BioPython, Phylogenetics, Protein Structure, Biological Databases"
UOM,Data Science,4, Research and Development Project ,"Research Methodologies, Data Collection, Literature Review, Academic Writing, LaTeX"
UOM,Data Science,4, Business Analytics in Organizational Performance Management,"Business Intelligence, Project Management, Strategic Planning, Stakeholder Management, KPIs, Predictive Analytics, Prescriptive Analytics, Excel Macros"
UOM,Data Science,4, Software Process and Management ,"Project Management, Strategic Planning, Business Intelligence, Stakeholder Management"
UOM,Data Science,4, Formal Methods in Software Engineering ,"Formal Specification, Model Checking, Theorem Proving, Z Notation, Formal Verification"
UOM,Data Science,4, Human Computer Interaction ,"UI/UX Design, Usability Testing, Prototyping, User Research, Interaction Design, Figma"
UOM,Data Science,4, Advanced Operating Systems ,"Kernel Development, Virtual Memory, File Systems, I/O Systems, OS Internals"
UOM,Data Science,4, Distributed Systems,"Distributed Algorithms, Consensus Protocols, CAP Theorem, Distributed Databases, RPC"
UOM,Data Science,4, Digital System Design ,"Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL"
UOM,Data Science,4, Computer Aided Digital Design ,"Supervised Learning, Unsupervised Learning, scikit-learn, Feature Engineering, Model Evaluation, Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL"
UOM,Data Science,4, Advanced Computer Architecture ,"Instruction Set Architecture, Pipelining, Cache Memory, CPU Design, Performance Metrics"
UOM,Data Science,4, Robotics and Automation ,"ROS, Robot Kinematics, Path Planning, Computer Vision for Robotics, Sensor Fusion, Control Systems"
UOM,Data Science,4, Hardware Description Languages ,"Communication, VHDL, Verilog, FPGA Programming, Hardware Synthesis, Digital Design, Presentation Skills, Professional Writing"
UOM,Data Science,4, Machine Vision ,"Image Recognition, Pattern Recognition, Industrial Vision Systems, Quality Inspection"
UOM,Data Science,4, Network and System Administration,"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UOM,Data Science,4, Computer & Network Security ,"Cryptography, Network Security, Penetration Testing, Security Protocols, Firewalls, IDS/IPS"
UOM,Data Science,4, Mobile Computing ,"Kotlin, Swift, Android Studio, Mobile UI/UX, Mobile Architecture, App Deployment"
UOM,Data Science,4, High Performance Networking,"Load Balancing, SDN, Network Optimization, QoS, Traffic Engineering"
UOM,Data Science,4, Wireless and Broadband Networking ,"WiFi Standards, Wireless Protocols, RF Engineering, Mobile Networks, 5G Technology"
UOM,Data Science,4, Advanced Algorithms ,"Graph Algorithms, Dynamic Programming, Greedy Algorithms, Advanced Trees, Algorithm Optimization"
UOM,Data Science,4, Concurrent Programming ,"Multithreading, Synchronization, Concurrent Programming, Thread Safety, Parallel Processing"
UOM,Data Science,4, Compiler Design,"Lexical Analysis, Parsing, Code Generation, Compiler Design, Syntax Trees"
UOM,Data Science,4, Scientific Computing,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,4, Database Internals ,"Storage Engines, B-Trees, Buffer Management, Query Processing, Concurrency Control"
UOM,Data Science,4, Computer Vision,"OpenCV, Image Filtering, Edge Detection, Object Detection, Feature Extraction, Image Segmentation"
UOM,Data Science,4, Computer Graphics ,"3D Modeling, OpenGL, Rendering, Shaders, Computer Graphics, Ray Tracing"
UOM,Data Science,4, Bioinformatics ,"Sequence Alignment, Genomics, BioPython, Phylogenetics, Protein Structure, Biological Databases"
UOM,Data Science,4, Advanced Numerical Analysis,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,4, Big Data Analytics ,"Hadoop, Spark, Scala, MapReduce, Hive, Distributed Computing"
UOM,Data Science,4, Natural Language Processing,"Communication, Presentation Skills, Professional Writing"
UOM,Data Science,4, Research and Development Project,"Research Methodologies, Data Collection, Literature Review, Academic Writing, LaTeX"
UOM,Data Science,4, Advanced Machine Learning ,"Ensemble Methods, Reinforcement Learning, Supervised Learning, Unsupervised Learning Hyperparameter Tuning, Model Optimization"
UOM,Data Science,4, Advanced Artificial Intelligence,"Ensemble Methods, Reinforcement Learning, Transfer Learning, Hyperparameter Tuning, Model Optimization"
UOM,Data Science,4, Human Resource Management & Industrial,"Risk Management, Client Management, Organizational Behavior, Performance Management, Industry Practices, Professional Experience, Workplace Skills, Applied Learning"
UOM,Data Science,4, Software Process and Management ,"Project Management, Strategic Planning, Business Intelligence, Stakeholder Management"
UOM,Data Science,4, Formal Methods in Software Engineering ,"Formal Specification, Model Checking, Theorem Proving, Z Notation, Formal Verification"
UOM,Data Science,4, Human Computer Interaction ,"UI/UX Design, Usability Testing, Prototyping, User Research, Interaction Design, Figma"
UOM,Data Science,4, Advanced Operating Systems,"Kernel Development, Virtual Memory, File Systems, I/O Systems, OS Internals"
UOM,Data Science,4, Distributed Systems ,"Distributed Algorithms, Consensus Protocols, CAP Theorem, Distributed Databases, RPC"
UOM,Data Science,4, Quality Engineering,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,4, Digital System Design,"Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL"
UOM,Data Science,4, Computer Aided Digital Design,"Supervised Learning, Unsupervised Learning, scikit-learn, Feature Engineering, Model Evaluation, Boolean Algebra, Logic Gates, Sequential Circuits, Combinational Circuits, VHDL"
UOM,Data Science,4, Advanced Computer Architecture ,"Instruction Set Architecture, Pipelining, Cache Memory, CPU Design, Performance Metrics"
UOM,Data Science,4, Robotics and Automation ,"ROS, Robot Kinematics, Path Planning, Computer Vision for Robotics, Sensor Fusion, Control Systems"
UOM,Data Science,4, Hardware Description Languages,"Communication, VHDL, Verilog, FPGA Programming, Hardware Synthesis, Digital Design, Presentation Skills, Professional Writing"
UOM,Data Science,4, Machine Vision,"Image Recognition, Pattern Recognition, Industrial Vision Systems, Quality Inspection"
UOM,Data Science,4, Network and System Administration ,"Network Protocols, Network Design, TCP/IP, Routing, Switching, Wireshark"
UOM,Data Science,4, Computer & Network Security ,"Cryptography, Network Security, Penetration Testing, Security Protocols, Firewalls, IDS/IPS"
UOM,Data Science,4, Mobile Computing  ,"Kotlin, Swift, Android Studio, Mobile UI/UX, Mobile Architecture, App Deployment"
UOM,Data Science,4, High Performance Networking ,"Load Balancing, SDN, Network Optimization, QoS, Traffic Engineering"
UOM,Data Science,4, Wireless and Broadband Networking,"WiFi Standards, Wireless Protocols, RF Engineering, Mobile Networks, 5G Technology"
UOM,Data Science,4, Advanced Algorithms  ,"Graph Algorithms, Dynamic Programming, Greedy Algorithms, Advanced Trees, Algorithm Optimization"
UOM,Data Science,4, Concurrent Programming ,"Multithreading, Synchronization, Concurrent Programming, Thread Safety, Parallel Processing"
UOM,Data Science,4, Compiler Design ,"Lexical Analysis, Parsing, Code Generation, Compiler Design, Syntax Trees"
UOM,Data Science,4, Scientific Computing ,"Problem Solving, Computer Science Fundamentals, Analytical Thinking"
UOM,Data Science,4, Database Internals ,"Storage Engines, B-Trees, Buffer Management, Query Processing, Concurrency Control"
UOM,Data Science,4, Computer Vision,"OpenCV, Image Filtering, Edge Detection, Object Detection, Feature Extraction, Image Segmentation"
UOM,Data Science,4, Computer Graphics ,"3D Modeling, OpenGL, Rendering, Shaders, Computer Graphics, Ray Tracing"
UOM,Data Science,4, Bioinformatics ,"Sequence Alignment, Genomics, BioPython, Phylogenetics, Protein Structure, Biological Databases"
UOM,Data Science,4, Linear Models and Multivariate Statistics,"Data Analysis, Statistical Methods, Data Interpretation, Exploratory Data Analysis"
UOM,Data Science,4, Operational Research ,"Research Methodologies, Data Collection, Literature Review, Academic Writing, LaTeX"
UOM,Data Science,4, Time Series & Stochastic Process ,"Modeling, forecasting, analyzing data"
UOM,Data Science,4, Numerical Analysis for Scientific Computing,"numerical approximation, error analysis (truncation/round-off), linear algebra, solving differential equations, and programming"
